trade_row_loc,original_price,trade_price,avg_buy_price,trade_slippage,trade_amount,trade_total,trade_fee,trade_profit,trade_type,trade_min_trade_penalty,trade_buy_penalty,trade_hold_penalty,trend_reward,profit_reward,overall_reward ,net_worth,benchmark,total_fees,Balance,crypto_holding,crypto_worth,total_volume_traded,highest_net_worth
50,14560.48,14560.48,0,0.0013847162467811717,0,0,0,0,hold,False,0,0,-0.0,0,0.0,10000.0,0.0,0,10000,0,0.0,0,10000
51,14654.96,14654.96,0,0.0019953083611015474,0,0,0,0,hold,False,0,0,-0.0064887970726239495,0,-0.0064887970726239495,10000.0,64.88797072624038,0,10000,0,0.0,0,10000
52,14951.01,14951.01,0,0.0012759919797429942,0,0,0,0,hold,False,0,0,-0.020201351624296558,0,-0.026690148696920508,10000.0,268.21231168203303,0,10000,0,0.0,0,10000
53,14949.98,14949.98,0,0.0017959715862846577,0,0,0,0,hold,False,0,0,6.889166685064453e-05,0,-0.026621257030069862,10000.0,267.504917420305,0,10000,0,0.0,0,10000
54,14803.44,14803.44,0,0.001705617270215831,0,0,0,0,hold,False,0,0,0.009802019802033117,0,-0.016819237228036743,10000.0,166.8626309022784,0,10000,0,0.0,0,10000
55,14717.82,14717.82,0,0.0019389627784908753,0,0,0,0,hold,False,0,0,0.0057837907945721264,0,-0.011035446433464616,10000.0,108.05962440798612,0,10000,0,0.0,0,10000
56,14755.03,14755.03,0,0.001839719736623976,0,0,0,0,hold,False,0,0,-0.0025282276858937633,0,-0.013563674119358379,10000.0,133.61510060108048,0,10000,0,0.0,0,10000
57,14462.81,14462.81,0,0.0019348933757014982,0,0,0,0,hold,False,0,0,0.019804771660918423,0,0.006241097541560044,10000.0,-67.0788325659596,0,10000,0,0.0,0,10000
58,14254.92,14254.92,0,0.0014861904281492418,0,0,0,0,hold,False,0,0,0.01437410848929077,0,0.020615206030850812,10000.0,-209.85571904222888,0,10000,0,0.0,0,10000
59,14400.0,14400.0,0,0.0018672939976666757,0,0,0,0,hold,False,0,0,-0.010177538702426946,0,0.010437667328423866,10000.0,-110.21614672043688,0,10000,0,0.0,0,10000
